id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36266110,Room in beautiful Killiney,102516121,Billy,,Dn Laoghaire-Rathdown,53.26577,-6.11551,Private room,85,1,28,2024-08-18,0.51,3,354,5,
36283070,Georgian Small Double room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33165,-6.23883,Private room,268,1,26,2024-04-01,0.47,4,21,1,
36283400,Georgian style Double room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33247,-6.23783,Private room,272,1,38,2023-11-01,0.62,4,28,2,
36283456,Georgian style Triple room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33176,-6.23843,Private room,296,1,16,2024-06-25,0.43,4,22,4,
36337560,(I) Luxurious 1 Bed Rathmines Great Location,151128160,Kevin,,Dublin City,53.3282,-6.26306,Entire home/apt,150,14,16,2024-08-31,0.33,13,149,5,
36342163,Spacious family home with secluded  garden/park.,41098458,John,,Dn Laoghaire-Rathdown,53.28146,-6.21271,Entire home/apt,320,2,19,2024-08-18,0.31,1,37,6,
36465309,Ensuite- 20 min to centre (5km) / airport 30 min,103100241,Ed,,Dublin City,53.33029,-6.33307,Private room,84,1,264,2024-09-03,4.22,5,99,61,
36496667,Double room-Deluxe-Ensuite with Shower,177312912,Hilary,,Dublin City,53.33151,-6.2399,Private room,188,1,87,2024-08-10,1.67,4,283,6,
36506174,Temple Bar Bridge house 1,69683252,Daniel And G,,Dublin City,53.34483,-6.26378,Entire home/apt,182,4,71,2024-08-18,1.13,92,155,25,
36509710,"Private Single room Dublin , 5mins from Temple bar",274488679,Jonathon,,Dublin City,53.34438,-6.27178,Private room,85,1,3,2023-03-19,0.14,1,127,0,
36551261,Hot Tub and Piano in this City Town House,274771050,Peadar,,Dublin City,53.35647,-6.23263,Entire home/apt,125,21,13,2024-03-18,0.21,3,62,1,
