id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43437638,Mia's house: Uma porta para o mar,54238942,Fatima,Lourinh,Santa Brbara,39.21169,-9.32133,Entire home/apt,200,2,75,2024-09-08,1.44,1,99,12,25565/2020
43442655,Summer Available - Amazing sea view & pool@Cascais,346287553,Ines,Cascais,Cascais e Estoril,38.6986,-9.42681,Entire home/apt,300,4,31,2024-08-26,0.85,4,328,8,96290/AL
43447661,Glamorous Lisbon Apartment,84773729,Diogo,Lisboa,Arroios,38.721985989610545,-9.134074793967782,Entire home/apt,250,2,50,2024-09-07,2.94,1,125,38,105062/AL
43467480,Building with 7 suite 14 guests near Rossio Square,65389761,Bei,Lisboa,Arroios,38.71714,-9.13808,Entire home/apt,615,3,69,2024-09-10,1.93,13,216,31,75342/AL
43472849,Estoril Holidays Home - View and Outside BBQ,277189141,Fernando,Cascais,Cascais e Estoril,38.70676,-9.38162,Entire home/apt,185,4,56,2024-09-11,1.10,2,141,21,402/2020
43474446,Mary's house - 10min walk to the beach and train,7355855,Miguel,Cascais,Cascais e Estoril,38.70968,-9.38645,Entire home/apt,70,14,7,2023-10-22,0.14,5,206,2,109585/AL.
43474585,Charming House - Lisbon,346645632,Manuela,Lisboa,Olivais,38.78014,-9.11674,Entire home/apt,90,1,4,2021-07-16,0.08,1,0,0,332510
43481784,"Costmary Apartment, Alverca, Vila Franca de Xira",46445798,Rute,Vila Franca De Xira,Alverca do Ribatejo e Sobralinho,38.904,-9.04823,Entire home/apt,115,3,0,,,6,173,0,106929/AL
43482719,Stunning Apartment in Nature by the Beach,10353977,Nic,Sintra,Colares,38.8068,-9.47001,Entire home/apt,250,5,29,2024-08-03,0.57,3,346,4,12345/AL
43484370,A Busca - Family House,63603574,Afonso,Cascais,Cascais e Estoril,38.71724,-9.45775,Entire home/apt,,6,9,2023-08-06,0.18,1,0,0,98824/AL
43484837,"Sea Lux Ericeira, conforto junto à praia e piscina",90788897,Susana,Mafra,Ericeira,38.969421,-9.413325,Entire home/apt,216,5,6,2023-05-06,0.12,2,342,0,109922/AL
43495415,Casa Ribamar,13513556,Carina,Mafra,Santo Isidoro,39.00655,-9.41796,Entire home/apt,87,7,34,2024-09-05,0.66,1,240,13,86850
43505126,Ambassador Pool,346987534,Ambassador Suites,Lisboa,Belm,38.69788,-9.19577,Entire home/apt,274,3,90,2024-08-27,1.75,6,132,19,103145/AL
43506058,Ambassador River View,346987534,Ambassador Suites,Lisboa,Ajuda,38.70499,-9.19485,Entire home/apt,129,4,110,2024-08-31,2.15,6,147,33,103146/AL
43506708,GuestReady - Mod-Luxe 2BR apt near Cais das Coluna,402191311,GuestReady,Lisboa,Santa Maria Maior,38.71057,-9.13578,Entire home/apt,162,1,120,2024-09-05,2.33,29,297,12,71615/AL
43514278,Baleia Atlantic 5 Bedroom Villa | POOL and BBQ,331391493,Alojoeste,Torres Vedras,Silveira,39.11328,-9.37055,Entire home/apt,253,3,32,2024-08-05,0.62,60,0,7,100930/AL
43514903,Sunny Riverside Apartment,49690685,Patricia,Lisboa,Santa Maria Maior,38.70874,-9.13159,Entire home/apt,150,3,96,2024-09-04,1.90,1,158,37,84140/AL
