id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
944195905013374037,Ruime hoekwoning in Amsterdam,5502573,Jolanda,,Watergraafsmeer,52.34526923323814,4.950205459133126,Entire home/apt,195,4,2,2023-11-19,0.38,1,7,2,0363 DC28 9A0C B382 C2B4
946758112948648580,Klein maar fijn appartement!,162533292,Ruby,,Oud-Oost,52.349939,4.913897299999999,Entire home/apt,,4,2,2023-10-25,0.32,1,11,2,0363 5149 F262 FE69 D333
946790618311778539,NEW: Stylish Rooftop Terrace Apartment | 2BR | 4P,5219968,Clara,,De Baarsjes - Oud-West,52.364763868976546,4.864433006860972,Entire home/apt,,3,2,2023-10-29,0.43,1,0,2,0363 713C 9C12 DAFB 4857
944205301952149631,luxurious | private | spacious app. with garden,47924450,Nikki,,Bos en Lommer,52.3766173,4.8487968,Entire home/apt,244,3,3,2023-09-17,0.41,1,44,3,0363 E101 2BD9 8003 053D
950826670788841030,Stadsappartement met balkon,529916341,Zohal,,Centrum-West,52.3755038,4.8828602,Private room,103,1,45,2024-03-09,6.28,2,320,45,0363 20C4 4F45 6CF8 3002
946804797372535793,Beautiful rooftop apartment in city center,68220587,Vivienne,,De Baarsjes - Oud-West,52.36747,4.86784,Entire home/apt,230,3,4,2024-01-01,1.17,1,18,4,0363 DB0E C1F0 E4F2 9D4B
946854237733306185,Spacious 102m2 apartment in Amsterdam,223118258,Diederik,,Oud-Oost,52.35044,4.917014099999999,Entire home/apt,400,3,3,2023-10-08,0.45,1,196,3,0363 526C 9C4F C059 159C
951070825797991064,Stunning apartment with a view,124538339,Riza,,Oud-Noord,52.39694,4.90318,Entire home/apt,,1,0,,,1,0,0,0363 2349 0174 CBC5 2FAF
946870627826158626,Ruime woning met dakterras,231334285,Sanne,,Oostelijk Havengebied - Indische Buurt,52.3649346549614,4.933422580361365,Entire home/apt,,2,6,2024-03-03,0.90,1,0,6,0363 383B CD59 E618 4F59
951160138081111662,Kamer in het Hart van de Jordaan,529916341,Zohal,,Centrum-West,52.37461,4.88355,Private room,76,1,40,2024-03-06,5.66,2,148,40,0363 20C4 4F45 6CF8 3002
951200721012032218,Classic Amsterdam Apartment,47999853,Cornelia,,Oud-Oost,52.35809595002124,4.911887459456921,Entire home/apt,210,2,8,2024-01-03,1.19,1,4,8,0363 02CA F69B 48B8 9965
946881625181735421,2 bed flat in heart of amsterdam,19163511,Elliot,,De Pijp - Rivierenbuurt,52.34583182355565,4.886618289556135,Entire home/apt,360,1,7,2024-02-17,1.18,1,13,7,0363 A491 95B6 26CE 6E60
