id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14306425,Rental unit in Copenhagen · ★4.73 · 1 bedroom · 1 bed · 1 bath,87424457,Katarina,,Amager st,55.6641,12.61413,Entire home/apt,1100,3,31,2018-09-30,0.45,1,0,0,
14968916,Condo in Copenhagen S · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,94277251,Fritz,,Amager st,55.65188,12.61641,Private room,295,4,28,2020-09-16,0.38,1,0,0,
14309733,Rental unit in Copenhagen · ★4.60 · 2 bedrooms · 2 beds · 1 bath,727707,Vibeke,,Amager st,55.65993,12.60978,Entire home/apt,1250,4,10,2018-08-27,0.12,1,0,0,
15000673,Condo in Copenhagen · 1 bedroom · 1 bed · 1 bath,7978833,Rasmus,,Nrrebro,55.70001,12.54703,Entire home/apt,550,3,1,2017-11-27,0.01,1,0,0,
15001761,Condo in Copenhagen · ★4.92 · 1 bedroom · 1 bed · 1 bath,3576079,Julie,,Nrrebro,55.68675,12.54828,Entire home/apt,750,4,25,2023-07-25,0.29,1,18,2,
14311023,Rental unit in Copenhagen · ★4.96 · 2 bedrooms · 2 beds · 1 bath,5646598,Gunver,,Amager Vest,55.66704,12.57732,Entire home/apt,1120,7,28,2023-07-31,0.33,1,39,4,
15002040,Condo in Frederiksberg · ★4.98 · 2 bedrooms · 3 beds · 1 bath,90167456,Ann Christine,,Frederiksberg,55.68262,12.5477,Entire home/apt,1150,4,48,2023-07-15,0.56,1,0,5,
14345471,Rental unit in Copenhagen · ★4.89 · 1 bedroom · 1 bed · 1 bath,7399703,Kristian,,Indre By,55.68351,12.57041,Entire home/apt,1350,2,109,2023-09-12,1.26,1,76,9,
15002141,Rental unit in København N · ★5.0 · 2 bedrooms · 1 bed · 1 bath,48490969,Christina,,Nrrebro,55.69311,12.56664,Entire home/apt,1500,4,4,2018-08-24,0.05,1,62,0,
15003565,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,13528061,Lise-Lotte,,Brnshj-Husum,55.71524,12.50922,Private room,550,5,36,2018-12-28,0.42,2,0,0,
14346760,Condo in Copenhagen · ★4.92 · 1 bedroom · 1 bed · 1 bath,1245777,Kenneth,,Nrrebro,55.69704,12.54225,Entire home/apt,914,2,52,2023-08-03,0.60,1,8,5,
15003908,Condo in Copenhagen · ★4.69 · 1 bedroom · 1 bed · 1 bath,94645301,Rasmus,,Vesterbro-Kongens Enghave,55.64972,12.52823,Entire home/apt,800,4,13,2022-04-23,0.17,1,362,0,
15023751,Rental unit in Frederiksberg · ★4.78 · 1 bedroom · 1 bed · 1 bath,94840477,Line Vestergaard,,Frederiksberg,55.6801,12.55317,Entire home/apt,850,1,9,2019-05-19,0.11,1,0,0,
14352771,Home in Copenhagen · ★4.96 · 2 bedrooms · 4 beds · 1 bath,87962414,Trine,,Amager Vest,55.63422,12.58783,Entire home/apt,1100,3,23,2023-08-21,0.30,1,145,4,
15031666,Rental unit in Copenhagen · ★4.77 · 1 bedroom · 1 bed · 1 bath,81280586,Trine,,Vesterbro-Kongens Enghave,55.65468,12.53492,Entire home/apt,625,4,84,2023-08-28,0.99,1,86,4,
14397670,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 bath,73375027,Nanna,,Amager st,55.66689,12.61439,Entire home/apt,850,3,16,2022-07-21,0.19,1,0,0,
14399617,Rental unit in Copenhagen · 5 bedrooms · 6 beds · 2 baths,20714676,Steen,,Amager st,55.65806,12.62307,Entire home/apt,1500,3,0,,,1,0,0,
15038112,Rental unit in Copenhagen · ★4.61 · Studio · 1 bed · 1 bath,30490751,Marc,,Amager Vest,55.65524,12.59991,Entire home/apt,600,2,36,2021-11-30,0.43,1,0,0,
15039944,Rental unit in Copenhagen · ★5.0 · 4 bedrooms · 4 beds · 1 bath,7247335,Katrine,,Indre By,55.69757,12.58587,Entire home/apt,1470,4,28,2023-07-23,0.33,1,53,2,
14401476,Rental unit in Copenhagen · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,10469951,Catrine,,Vesterbro-Kongens Enghave,55.65687,12.53823,Private room,629,2,148,2023-09-06,1.76,1,328,47,
15045949,Condo in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,95077431,Lone Lise,,Amager Vest,55.66193,12.56953,Entire home/apt,1590,2,52,2023-09-04,0.61,1,10,12,
15046056,Condo in Copenhagen · ★4.89 · 3 bedrooms · 3 beds · 1 bath,95078168,Søren,,Vesterbro-Kongens Enghave,55.64334,12.54811,Entire home/apt,1300,2,86,2023-07-23,1.01,1,8,8,
14410495,Rental unit in Copenhagen · ★4.85 · 3 bedrooms · 2 beds · 1 bath,5116536,Sarah,,Nrrebro,55.68564,12.55938,Entire home/apt,2000,3,40,2023-07-13,0.47,1,176,3,
15048056,Home in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,31927177,Pia,,Amager Vest,55.63182,12.58586,Entire home/apt,1500,6,12,2023-07-26,0.16,1,49,2,
14411872,Condo in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 bath,36278110,Flora,,Vesterbro-Kongens Enghave,55.66801071166992,12.552166938781738,Entire home/apt,1000,5,47,2023-08-29,0.54,1,3,7,
15056326,Rental unit in Copenhagen · 2 bedrooms · 6 beds · 1 bath,25030949,Karin,,Indre By,55.6809,12.56349,Entire home/apt,4000,3,1,2018-11-21,0.02,1,83,0,
14438361,Rental unit in Frederiksberg · ★4.93 · 3 bedrooms · 4 beds · 0 baths,24330602,Mette,,Frederiksberg,55.67407,12.54226,Entire home/apt,1365,7,16,2023-07-10,0.19,1,18,1,
14438966,Condo in København  · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,53121138,Jette,,Amager Vest,55.65859,12.60124,Private room,604,3,6,2022-07-31,0.07,2,266,0,
15089613,Rental unit in Copenhagen · ★4.88 · 2 bedrooms · 2 beds · 1 bath,13688583,Kiril,,sterbro,55.70924,12.56635,Entire home/apt,1500,5,16,2023-07-14,0.19,1,0,1,
14440816,Condo in Copenhagen · ★4.75 · 1 bedroom · 1 bed · 1 bath,15473576,Lærke,,Vanlse,55.67973,12.49104,Entire home/apt,1049,14,5,2022-12-28,0.06,1,0,1,
14459964,Condo in Copenhagen · ★4.42 · 1 bedroom · 1 bed · 1 bath,31793595,Simon,,Vesterbro-Kongens Enghave,55.67022,12.54744,Entire home/apt,900,2,12,2023-01-08,0.16,1,0,5,
15093315,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 bath,95543813,Oliver,,sterbro,55.70268,12.58539,Entire home/apt,1250,2,27,2023-07-07,0.32,1,363,1,
15096219,Rental unit in Copenhagen · ★4.67 · 1 bedroom · 1 bed · 1 bath,50672354,Markus,,Vesterbro-Kongens Enghave,55.66921,12.54606,Entire home/apt,1304,5,12,2022-12-29,0.15,1,0,1,
15108428,Rental unit in Copenhagen · ★4.65 · 1 bedroom · 1 bed · 1 bath,6274300,Asbjørn,,Nrrebro,55.69105,12.55662,Entire home/apt,520,2,41,2023-04-09,0.48,1,0,2,
14461471,Rental unit in Copenhagen · ★4.75 · 1 bedroom · 1 bed · 1 bath,8981833,Sys,,Indre By,55.68373,12.56744,Entire home/apt,850,3,8,2017-09-10,0.09,1,0,0,
14461708,Rental unit in København NV · ★4.86 · 1 bedroom · 1 bed · 1 bath,43960779,Natascha,,Bispebjerg,55.70246,12.5313,Entire home/apt,807,4,29,2023-08-14,0.34,1,67,5,
15117256,Rental unit in Copenhagen · ★4.55 · 1 bedroom · 2 beds · 1 bath,95799211,Tana,,Amager Vest,55.65589,12.60124,Entire home/apt,629,7,65,2020-07-28,0.77,1,0,0,
14484411,Rental unit in Copenhagen · 1 bedroom · 2 beds · 1 bath,32501804,Line,,Amager st,55.65388061063946,12.613092188083964,Entire home/apt,900,7,1,2023-08-18,0.79,1,64,1,
15118238,Rental unit in Frederiksberg · ★4.78 · 1 bedroom · 1 bed · 1 bath,9805667,Diego,,Frederiksberg,55.68582,12.5313,Private room,415,4,43,2023-09-02,0.50,2,237,14,
15128417,Condo in Copenhagen · ★4.89 · 1 bedroom · 2 beds · 1 bath,95903719,Kim,,Amager st,55.66275,12.60685,Entire home/apt,1571,2,9,2023-08-29,0.96,1,178,9,
14485157,Condo in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,17230658,Christine,,Vesterbro-Kongens Enghave,55.66867,12.54998,Entire home/apt,857,3,33,2022-08-08,0.38,1,0,0,
14507458,Townhouse in Copenhagen · ★4.88 · 5 bedrooms · 1 bed · 1 bath,3749204,Nicolai,,Indre By,55.68695,12.58592,Entire home/apt,400,60,34,2023-08-07,0.43,1,111,5,
15141459,Rental unit in Copenhagen · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,16186853,Pernille And Søren,,Nrrebro,55.68515,12.55894,Private room,8400,2,10,2019-09-18,0.12,1,364,0,
15145337,Rental unit in Frederiksberg · ★4.75 · 2 bedrooms · 1 bed · 1 bath,53385072,Stephanie,,Frederiksberg,55.68664,12.52995,Entire home/apt,1214,2,8,2018-07-01,0.09,1,179,0,
14509714,Rental unit in Copenhagen · ★4.69 · 2 bedrooms · 4 beds · 1 bath,51519741,Jens,,Amager st,55.64308,12.61833,Entire home/apt,464,1,88,2023-09-11,1.02,3,364,9,
14537914,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,185193893,Mette,,Bispebjerg,55.7013,12.52099,Entire home/apt,520,2,57,2020-09-01,0.67,1,0,0,
15155868,Condo in Copenhagen · ★4.85 · 2 bedrooms · 3 beds · 1 bath,55937582,Grith,,Vesterbro-Kongens Enghave,55.67051,12.55898,Entire home/apt,990,4,13,2023-08-01,0.17,1,3,3,
14543214,Rental unit in Copenhagen · ★4.33 · 1 bedroom · 1 bed · 1 bath,23815152,Henriette,,sterbro,55.70547,12.58133,Entire home/apt,813,4,27,2023-07-13,0.31,1,0,3,
15158664,Rental unit in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 bath,95573773,Astrid,,Amager Vest,55.65941,12.56851,Entire home/apt,1000,30,27,2023-05-05,0.32,1,0,2,
14569717,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,2996984,Søren,,Indre By,55.67875,12.56755,Entire home/apt,1850,3,5,2019-12-09,0.06,1,138,0,
14570389,Rental unit in Copenhagen · 3 bedrooms · 4 beds · 1.5 baths,3219139,Rasmus,,Bispebjerg,55.71615,12.5188,Entire home/apt,900,4,2,2022-07-28,0.03,1,0,0,
14571146,Rental unit in Copenhagen · ★4.78 · 1 bedroom · 2 beds · 1 shared bath,36772079,Michael,,sterbro,55.70806,12.58944,Private room,400,1,85,2021-10-31,0.99,1,0,0,
15170369,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,11784824,Debborah,,Vesterbro-Kongens Enghave,55.66809,12.55035,Entire home/apt,1050,2,5,2019-05-27,0.06,1,0,0,
14580475,Rental unit in Copenhagen · ★4.93 · 2 bedrooms · 2 beds · 1 bath,72124326,Julie,,Vesterbro-Kongens Enghave,55.66363,12.55025,Entire home/apt,1500,3,14,2021-11-28,0.16,1,85,0,
15170972,Rental unit in Copenhagen · ★4.60 · 2 bedrooms · 2 beds · 1 bath,8249595,Siri,,Nrrebro,55.70172,12.54513,Entire home/apt,1093,4,15,2023-08-06,0.18,1,0,3,
14584747,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,55774926,Henrik,,Vesterbro-Kongens Enghave,55.66626,12.54541,Entire home/apt,1250,2,0,,,1,0,0,
15171552,Serviced apartment in Copenhagen · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,61351758,Nilla,,sterbro,55.69495,12.57081,Private room,486,2,8,2020-07-26,0.09,1,0,0,
14589954,Rental unit in Frederiksberg · ★5.0 · 3 bedrooms · 6 beds · 1 bath,64332409,Carsten,,Frederiksberg,55.68434,12.53423,Entire home/apt,1000,6,3,2018-01-06,0.04,1,0,0,
15173560,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,96174709,Malou,,Nrrebro,55.69483,12.54627,Entire home/apt,460,3,2,2021-08-26,0.02,1,0,0,
14610294,Rental unit in Frederiksberg · ★4.89 · 3 bedrooms · 3 beds · 1 bath,17755296,Ann-Louise,,Frederiksberg,55.68317,12.53272,Entire home/apt,900,7,21,2023-07-24,0.25,1,38,2,
14624212,Rental unit in Copenhagen · ★4.59 · 2 bedrooms · 3 beds · 1 bath,37558389,Michael,,Indre By,55.68514,12.56792,Entire home/apt,1600,1,28,2023-07-30,0.34,1,0,3,
14659029,Condo in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,5723460,Sascha,,Amager Vest,55.66616,12.59699,Private room,739,1,27,2023-09-17,0.31,1,178,14,
15188508,Rental unit in Copenhagen · ★4.71 · 1 bedroom · 1 bed · 1 bath,18197068,Joachim,,Valby,55.66534,12.5169,Entire home/apt,8000,2,17,2022-03-02,0.20,1,89,0,
14661073,Rental unit in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 bath,29023223,Line,,Vanlse,55.68041,12.48505,Entire home/apt,800,4,25,2019-08-12,0.41,1,0,0,
15191908,Rental unit in Copenhagen · ★4.70 · 2 bedrooms · 1 bed · 1 shared bath,76347404,Carsten Mossin,,Indre By,55.68431,12.56442,Private room,400,7,188,2023-09-04,2.21,2,291,7,
14666722,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 4 beds · 1 bath,59015356,Marlene,,Amager Vest,55.65868,12.59543,Entire home/apt,1695,9,4,2022-12-29,0.05,1,0,1,
15199156,Rental unit in Copenhagen · ★4.90 · 1 bedroom · 1 bed · 1 bath,96519010,Camilla,,Vesterbro-Kongens Enghave,55.66779,12.55257,Entire home/apt,1098,2,42,2023-08-25,0.50,1,0,7,
14670112,Condo in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 bath,46215355,Anne,,Vesterbro-Kongens Enghave,55.66759,12.55599,Entire home/apt,886,2,180,2023-08-29,2.09,1,0,23,
15205053,Rental unit in Copenhagen · ★4.97 · 1 bedroom · 1 bed · 1 bath,19886620,Camilla,,Vesterbro-Kongens Enghave,55.66801,12.55646,Entire home/apt,1299,3,62,2023-09-10,0.77,1,25,9,
15210047,Rental unit in Copenhagen · ★4.90 · 1 bedroom · 1 bed · 1 bath,6308702,Frederikke,,Valby,55.67227,12.4891,Entire home/apt,699,2,21,2022-09-10,0.25,1,277,0,
14708339,Condo in Copenhagen · ★5.0 · 3 bedrooms · 2 beds · 1 bath,23473826,Simon,,Indre By,55.6903,12.58461,Entire home/apt,2466,4,7,2023-07-24,0.47,1,28,4,
15211189,Condo in Copenhagen · ★4.64 · 2 bedrooms · 1 bed · 1 bath,3549909,Per,,Vesterbro-Kongens Enghave,55.64802,12.54812,Entire home/apt,1300,1,123,2023-08-27,1.44,1,12,22,
15217936,Home in Copenhagen · ★5.0 · 4 bedrooms · 6 beds · 2 baths,96697091,Betina,,Amager st,55.65109,12.63696,Entire home/apt,1250,5,10,2021-08-01,0.12,1,0,0,
14720587,Condo in Copenhagen · ★4.38 · 1 bedroom · 1 bed · 1.5 baths,39463727,Gönül,,Nrrebro,55.69475,12.54854,Private room,729,1,26,2023-09-16,0.30,1,105,8,
15227471,Rental unit in Copenhagen · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,7194014,Anna,,Nrrebro,55.69645,12.54289,Private room,800,19,18,2022-12-22,0.23,1,188,1,
14721838,Rental unit in Copenhagen · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,86564284,Shahbaz Ali,,Brnshj-Husum,55.71588,12.48616,Private room,350,2,89,2023-02-05,1.04,1,0,11,
15250726,Condo in Copenhagen · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,75794249,Maria,,sterbro,55.70604,12.58447,Private room,350,2,14,2022-07-31,0.17,1,0,0,
